Lcom/mopub,Lcom/mopub,MoPub,8719,Advertisement,http://www.mopub.com,task_00000_to_00103/000002/0002C59623EED6D6743E683B0E9596DD18EE4F0A1619116A92B78E9EBE2DAF9F
Lcom/google/android/gcm,Lcom/google/android/gcm,Google GCM,42552,Development Aid,https://developers.google.com/cloud-messaging/,task_00000_to_00103/000002/0002C59623EED6D6743E683B0E9596DD18EE4F0A1619116A92B78E9EBE2DAF9F
Lkankan/wheel,Lkankan/wheel,Kankan Wheel Android scroller,11886,GUI Component,https://github.com/chemalarrea/Android-wheel/blob/master/wheel-demo/src/kankan/wheel/demo/DateActivity.java,task_00000_to_00103/000002/0002D7304FB9EF3340933CFB78832A1325AA7EACE8177509D8B9A33159B706BA
Lcom/actionbarsherlock,Lcom/actionbarsherlock,ActionBarSherlock,3176,Development Aid,http://actionbarsherlock.com/,task_00000_to_00103/000002/0002D7304FB9EF3340933CFB78832A1325AA7EACE8177509D8B9A33159B706BA
Lcom/mobeta,Lcom/mobeta,Mobeta ListView,3575,GUI Component,https://github.com/bauerca/drag-sort-listview,task_00000_to_00103/000002/0002D7304FB9EF3340933CFB78832A1325AA7EACE8177509D8B9A33159B706BA
Lcom/adsdk,Lcom/adsdk,AdSDK,974,Advertisement,,task_00000_to_00103/000002/0002D7304FB9EF3340933CFB78832A1325AA7EACE8177509D8B9A33159B706BA
Lcom/inmobi,Lcom/inmobi,Inmobi,1166,Advertisement,http://inmobi.com,task_00000_to_00103/000002/0002D7304FB9EF3340933CFB78832A1325AA7EACE8177509D8B9A33159B706BA
Lcom/flurry/android,Lcom/flurry/android,Flurry,1569,Mobile Analytics,https://flurry.com,task_00000_to_00103/000002/0002D7304FB9EF3340933CFB78832A1325AA7EACE8177509D8B9A33159B706BA
Lcom/flurry/sdk,Lcom/flurry/sdk,Flurry SDK,253,Mobile Analytics,https://developer.yahoo.com,task_00000_to_00103/000002/0002D7304FB9EF3340933CFB78832A1325AA7EACE8177509D8B9A33159B706BA
Lkankan,Lkankan,Unknown,11412,,,task_00000_to_00103/000002/0002D7304FB9EF3340933CFB78832A1325AA7EACE8177509D8B9A33159B706BA
Ljavazoom,Ljavazoom,Unknown,185,,,task_00000_to_00103/000002/0002D7304FB9EF3340933CFB78832A1325AA7EACE8177509D8B9A33159B706BA
Lcom/unity3d,Lcom/unity3d,Unity3D,3936,Game Engine,https://unity3d.com/,task_00000_to_00103/000002/0002EB0673627F7133207027C308491C9C18CEAEE4D30923F122A99FA91A7B42
Lcom/soomla/rewards,Lcom/soomla/rewards,Unknown,2155,,,task_00000_to_00103/000002/0003475C11BE850673D4DAA869EEFF2559A8A61297D6328FD2D586A529E93980
Lcom/soomla/store/domain,Lcom/soomla/store/domain,Unknown,1293,,,task_00000_to_00103/000002/0003475C11BE850673D4DAA869EEFF2559A8A61297D6328FD2D586A529E93980
Lcom/squareup/picasso,Lcom/squareup/picasso,picasso,29669,Development Aid,https://github.com/square/picasso,task_00000_to_00103/000002/000368669289B4EAFF2E44B094DE0A6AC5B0409C6595B4BF18825CFBA50F3E72
Ltwitter4j,Ltwitter4j,Twitter,3801,Social Network,http://twitter4j.org/,task_00000_to_00103/000002/000368669289B4EAFF2E44B094DE0A6AC5B0409C6595B4BF18825CFBA50F3E72
Lcom/bugsnag,Lcom/bugsnag,Unknown,95,,,task_00000_to_00103/000002/000368669289B4EAFF2E44B094DE0A6AC5B0409C6595B4BF18825CFBA50F3E72
Lcom/lyrebirdstudio/cropimages,Lcom/lyrebirdstudio/cropimages,Unknown,67,,,task_00000_to_00103/000002/000368669289B4EAFF2E44B094DE0A6AC5B0409C6595B4BF18825CFBA50F3E72
Lcom/lyrebirdstudio/tiltshift,Lcom/lyrebirdstudio/tiltshift,Unknown,68,,,task_00000_to_00103/000002/000368669289B4EAFF2E44B094DE0A6AC5B0409C6595B4BF18825CFBA50F3E72
Lcom/lyrebirdstudio/promodialog,Lcom/lyrebirdstudio/promodialog,Unknown,33,,,task_00000_to_00103/000002/000368669289B4EAFF2E44B094DE0A6AC5B0409C6595B4BF18825CFBA50F3E72
Lcom/lyrebirdstudio/twitter,Lcom/lyrebirdstudio/twitter,Unknown,72,,,task_00000_to_00103/000002/000368669289B4EAFF2E44B094DE0A6AC5B0409C6595B4BF18825CFBA50F3E72
Lcom/lyrebirdstudio/hdrlightlib,Lcom/lyrebirdstudio/hdrlightlib,Unknown,51,,,task_00000_to_00103/000002/000368669289B4EAFF2E44B094DE0A6AC5B0409C6595B4BF18825CFBA50F3E72
Lsvg2,Lsvg2,Unknown,23,,,task_00000_to_00103/000002/000368669289B4EAFF2E44B094DE0A6AC5B0409C6595B4BF18825CFBA50F3E72
Lfr/nicolaspomepuy,Lfr/nicolaspomepuy,Unknown,68,,,task_00000_to_00103/000002/000368669289B4EAFF2E44B094DE0A6AC5B0409C6595B4BF18825CFBA50F3E72
Lpointlist,Lpointlist,Unknown,20,,,task_00000_to_00103/000002/000368669289B4EAFF2E44B094DE0A6AC5B0409C6595B4BF18825CFBA50F3E72
Landroid/support/graphics,Landroid/support/graphics,Unknown,16864,,,task_00000_to_00103/000002/000368669289B4EAFF2E44B094DE0A6AC5B0409C6595B4BF18825CFBA50F3E72
Lsvg,Lsvg,Unknown,21,,,task_00000_to_00103/000002/000368669289B4EAFF2E44B094DE0A6AC5B0409C6595B4BF18825CFBA50F3E72
Lcom/jakewharton/rxbinding,Lcom/jakewharton/rxbinding,Unknown,280,,,task_00000_to_00103/000002/0003AEB10D6EA80E31E63465C602412BDDB3A987186AC12B949C8FC957D86AD1
Lcom/baidu/mobads,Lru/noties/markwon/html,Baidu Mobile Ads,10501,Advertisement,https://developer.baidu.com/,task_00000_to_00103/000002/0003BE4815F5A40AF973AF4C4C7868D89604C28DD7EF0E95BDD2A2A1CB8596AC
Lcom/balysv,Lcom/balysv,Unknown,369,,,task_00000_to_00103/000002/0003D3E9F7B5004F73519F438F5D456C4EB729CD6C99DC69C75C5C3B0170D79B
Lcom/pnikosis,Lcom/pnikosis,Unknown,940,,,task_00000_to_00103/000002/0003D3E9F7B5004F73519F438F5D456C4EB729CD6C99DC69C75C5C3B0170D79B
Lcom/google/android/exoplayer2/mediacodec,Lcom/google/android/a/e,Unknown,301,,,task_00000_to_00103/000002/0003D3E9F7B5004F73519F438F5D456C4EB729CD6C99DC69C75C5C3B0170D79B
Lcom/google/android/exoplayer2/metadata/id3,Lcom/google/android/a/f/b,Unknown,404,,,task_00000_to_00103/000002/0003D3E9F7B5004F73519F438F5D456C4EB729CD6C99DC69C75C5C3B0170D79B
Lcom/google/android/exoplayer2/video,Lcom/google/android/a/l,Unknown,59,,,task_00000_to_00103/000002/0003D3E9F7B5004F73519F438F5D456C4EB729CD6C99DC69C75C5C3B0170D79B
Ljp/co/CAReward_Ack,Ljp/co/CAReward_Ack,Unknown,27,,,task_00000_to_00103/000002/000407BF16B3C69702474BE8D8E5C0FB2FFADC846D3181D4C80F8060838F4E2A
Ljp/co/CAReward_Common,Ljp/co/CAReward_Common,Unknown,377,,,task_00000_to_00103/000002/000407BF16B3C69702474BE8D8E5C0FB2FFADC846D3181D4C80F8060838F4E2A
Lcom/unity,Lcom/unity,Unknown,1700,,,task_00000_to_00103/000002/000407BF16B3C69702474BE8D8E5C0FB2FFADC846D3181D4C80F8060838F4E2A
Lcom/growthpush/model,Lcom/growthpush/model,Unknown,78,,,task_00000_to_00103/000002/000407BF16B3C69702474BE8D8E5C0FB2FFADC846D3181D4C80F8060838F4E2A
Lcom/example,Lcom/example,Unknown,34,,,task_00000_to_00103/000002/000407BF16B3C69702474BE8D8E5C0FB2FFADC846D3181D4C80F8060838F4E2A
Lcom/kddi,Lcom/kddi,Unknown,34,,,task_00000_to_00103/000002/000407BF16B3C69702474BE8D8E5C0FB2FFADC846D3181D4C80F8060838F4E2A
Lcom/growthbeat/utils,Lcom/growthbeat/utils,Unknown,78,,,task_00000_to_00103/000002/000407BF16B3C69702474BE8D8E5C0FB2FFADC846D3181D4C80F8060838F4E2A
Lcom/growthbeat/model,Lcom/growthbeat/model,Unknown,151,,,task_00000_to_00103/000002/000407BF16B3C69702474BE8D8E5C0FB2FFADC846D3181D4C80F8060838F4E2A
Lcom/growthbeat/message/view,Lcom/growthbeat/message/view,Unknown,53,,,task_00000_to_00103/000002/000407BF16B3C69702474BE8D8E5C0FB2FFADC846D3181D4C80F8060838F4E2A
Lcom/growthbeat/link,Lcom/growthbeat/link,Unknown,68,,,task_00000_to_00103/000002/000407BF16B3C69702474BE8D8E5C0FB2FFADC846D3181D4C80F8060838F4E2A
Lorg/apache/cordova,Lorg/apache/cordova,Apache Cordova,5157,Development Aid,https://cordova.apache.org/,task_00000_to_00103/000002/0004208974DFA68F45319135F72889B33B4B09EF232A708509B7413448D20F97
Lorg/apache/sanselan/formats/jpeg,Lorg/apache/sanselan/formats/jpeg,Unknown,26,,,task_00000_to_00103/000002/0004208974DFA68F45319135F72889B33B4B09EF232A708509B7413448D20F97
Lorg/apache/sanselan/util,Lorg/apache/sanselan/util,Unknown,305,,,task_00000_to_00103/000002/0004208974DFA68F45319135F72889B33B4B09EF232A708509B7413448D20F97
Lcom/nineoldandroids,Lcom/nineoldandroids,Nine Old Androids,1286,Development Aid,https://github.com/JakeWharton/NineOldAndroids,task_00000_to_00103/000003/00045AD79DC78780C965863A512FDBD906B169436E636C5E6BD8DBA2275B716A
Landroid/widget,Landroid/widget,android widget,5234,GUI Component,,task_00000_to_00103/000003/00045AD79DC78780C965863A512FDBD906B169436E636C5E6BD8DBA2275B716A
Lorg/apache/james,Lorg/apache/james,Apache James Mail Enterprise Serve,6243,Development Aid,http://james.apache.org,task_00000_to_00103/000003/00045AD79DC78780C965863A512FDBD906B169436E636C5E6BD8DBA2275B716A
Lorg/jaxen,Lorg/jaxen,Jaxen,6512,Development Aid,http://jaxen.org/,task_00000_to_00103/000003/00045AD79DC78780C965863A512FDBD906B169436E636C5E6BD8DBA2275B716A
Lorg/appcelerator,Lorg/appcelerator,Appcelerator,417,Development Aid,http://www.appcelerator.org/,task_00000_to_00103/000003/00045AD79DC78780C965863A512FDBD906B169436E636C5E6BD8DBA2275B716A
Lti/map,Lti/map,Ti Map,467,Map/LBS,https://github.com/appcelerator-modules/ti.map,task_00000_to_00103/000003/00045AD79DC78780C965863A512FDBD906B169436E636C5E6BD8DBA2275B716A
Lti/imagefactory,Lti/imagefactory,Titanium Image Factory,536,Development Aid,https://github.com/appcelerator-modules/ti.imagefactory,task_00000_to_00103/000003/00045AD79DC78780C965863A512FDBD906B169436E636C5E6BD8DBA2275B716A
Lti/modules/titanium,Lti/modules/titanium,Titanium-Modules,1669,Development Aid,,task_00000_to_00103/000003/00045AD79DC78780C965863A512FDBD906B169436E636C5E6BD8DBA2275B716A
Lcom/avos/avoscloud,Lcom/squareup,,2065,Development Aid,,task_00000_to_00103/000003/0004C4FAEEEA3369737A619B2BA54B5014F8ED123DC067E4A192092C2096DF49
Lcom/avos/avoscloud/okhttp,Lcom/squareup/okhttp,Okhttp,2065,Development Aid,,task_00000_to_00103/000003/0004C4FAEEEA3369737A619B2BA54B5014F8ED123DC067E4A192092C2096DF49
Lcom/dropbox/client2,Lcom/dropbox/client2,Dropbox Java SDK,220,Utility,https://github.com/gini/dropbox-java-sdk,task_00000_to_00103/000003/0004C4FAEEEA3369737A619B2BA54B5014F8ED123DC067E4A192092C2096DF49
Lcom/astuetz,Lcom/astuetz,Astuetz Pager Sliding Tab Strip,2154,GUI Component,https://github.com/astuetz,task_00000_to_00103/000003/0004C4FAEEEA3369737A619B2BA54B5014F8ED123DC067E4A192092C2096DF49
Lorg/jsoup,Lorg/jsoup,Jsoup,943,Development Aid,http://jsoup.org/,task_00000_to_00103/000003/0004C4FAEEEA3369737A619B2BA54B5014F8ED123DC067E4A192092C2096DF49
Lretrofit,Lretrofit,retrofit RESTful Library,3706,Development Aid,https://square.github.io/retrofit/,task_00000_to_00103/000003/00051125DBC41DC99BBF6785861CFC193EDF548C54149C5FC5808AB00D791657
Lcom/millennialmedia,Lcom/millennialmedia,millennialmedia,2193,Advertisement,http://www.millennialmedia.com/,task_00000_to_00103/000003/00051125DBC41DC99BBF6785861CFC193EDF548C54149C5FC5808AB00D791657
Lcom/google/android/exoplayer,Lcom/google/android/exoplayer,ExoPlayer,1166,Development Aid,https://github.com/google/ExoPlayer,task_00000_to_00103/000003/00051125DBC41DC99BBF6785861CFC193EDF548C54149C5FC5808AB00D791657
Lcom/immersion/hapticmediasdk,Lcom/immersion/hapticmediasdk,Immersion TouchSense SDK,7468,Development Aid,https://www.immersion.com/products-services/software-development-kit-for-mobile-games/,task_00000_to_00103/000003/00051125DBC41DC99BBF6785861CFC193EDF548C54149C5FC5808AB00D791657
Lcom/jirbo/adcolony,Lcom/jirbo/adcolony,Jirbo,57,Development Aid,http://www.jirbo.com/,task_00000_to_00103/000003/00051125DBC41DC99BBF6785861CFC193EDF548C54149C5FC5808AB00D791657
Lcom/amazon/device/ads,Lcom/amazon/device/ads,Amazon Advertisement,97,Advertisement,https://developer.amazon.com/public/apis/earn/mobile-ads/docs/quick-start,task_00000_to_00103/000003/00051125DBC41DC99BBF6785861CFC193EDF548C54149C5FC5808AB00D791657
Lcom/mpatric/mp3agic/app,Lcom/mpatric/mp3agic/app,Unknown,28,,,task_00000_to_00103/000003/00051125DBC41DC99BBF6785861CFC193EDF548C54149C5FC5808AB00D791657
Lio/branch,Lio/branch,Unknown,31,,,task_00000_to_00103/000003/00051125DBC41DC99BBF6785861CFC193EDF548C54149C5FC5808AB00D791657
Lio/jsonwebtoken/lang,Lio/jsonwebtoken/lang,Unknown,48,,,task_00000_to_00103/000003/0005122CE6A4E67863AEFA514726CD427A351D4044F2DC0F83201D3F602DB7BE
Lanet/channel,Lanet/channel,Umeng push,13620,Development Aid,http://mobile.umeng.com/push,task_00000_to_00103/000003/000525381186C92D0C73EC3E0E272ACB2FA37537F0E41EA67C7FBDB40DCBFCA4
Lcom/umeng/analytics,Lcom/umeng/commonsdk/statistics,Umeng Analytics,16075,Mobile Analytics,https://www.umeng.com/analytics,task_00000_to_00103/000003/000525381186C92D0C73EC3E0E272ACB2FA37537F0E41EA67C7FBDB40DCBFCA4
Lcom/umeng/message,Lcom/umeng/message,Umeng Message Push,1211,Development Aid,http://dev.umeng.com/push/android/sdk-download,task_00000_to_00103/000003/000525381186C92D0C73EC3E0E272ACB2FA37537F0E41EA67C7FBDB40DCBFCA4
Lcom/badlogic,Lcom/badlogic,badlogic,1236,Game Engine,http://www.badlogicgames.com/,task_00000_to_00103/000003/000525381186C92D0C73EC3E0E272ACB2FA37537F0E41EA67C7FBDB40DCBFCA4
Lcom/google/analytics,Lcom/google/analytics,Google Analytics,22,Mobile Analytics,https://www.google.com/analytics/,task_00000_to_00103/000003/000525381186C92D0C73EC3E0E272ACB2FA37537F0E41EA67C7FBDB40DCBFCA4
Lcom/taobao/accs,Lcom/taobao/accs,Taobao ACCS,10343,Development Aid,https://open.taobao.com/,task_00000_to_00103/000003/000525381186C92D0C73EC3E0E272ACB2FA37537F0E41EA67C7FBDB40DCBFCA4
Lanetwork/channel/aidl,Lanetwork/channel/aidl,AIDL,213,Development Aid,https://developer.android.com/guide/components/aidl.html,task_00000_to_00103/000003/000525381186C92D0C73EC3E0E272ACB2FA37537F0E41EA67C7FBDB40DCBFCA4
Lorg/android/agoo,Lorg/android/agoo,Umeng U-push (Old version called agoo),1239,Development Aid,http://dev.umeng.com/push/android/integration,task_00000_to_00103/000003/000525381186C92D0C73EC3E0E272ACB2FA37537F0E41EA67C7FBDB40DCBFCA4
Lcom/google/android/voiceime,Lcom/google/android/voiceime,Unknown,46,,,task_00000_to_00103/000003/000525381186C92D0C73EC3E0E272ACB2FA37537F0E41EA67C7FBDB40DCBFCA4
Lcom/lyft,Lcom/lyft,Unknown,76,,,task_00000_to_00103/000003/000525381186C92D0C73EC3E0E272ACB2FA37537F0E41EA67C7FBDB40DCBFCA4
Lcom/ta/utdid2/c,Lcom/ta/utdid2/c,Unknown,4797,,,task_00000_to_00103/000003/000525381186C92D0C73EC3E0E272ACB2FA37537F0E41EA67C7FBDB40DCBFCA4
Lanetwork/channel/entity,Lanetwork/channel/entity,Unknown,77,,,task_00000_to_00103/000003/000525381186C92D0C73EC3E0E272ACB2FA37537F0E41EA67C7FBDB40DCBFCA4
Lanetwork/channel/cache,Lanetwork/channel/cache,Unknown,158,,,task_00000_to_00103/000003/000525381186C92D0C73EC3E0E272ACB2FA37537F0E41EA67C7FBDB40DCBFCA4
Lme/grantland,Lme/grantland,Unknown,1172,,,task_00000_to_00103/000003/000525381186C92D0C73EC3E0E272ACB2FA37537F0E41EA67C7FBDB40DCBFCA4
Lorg/android/spdy,Lorg/android/spdy,Unknown,9037,,,task_00000_to_00103/000003/000525381186C92D0C73EC3E0E272ACB2FA37537F0E41EA67C7FBDB40DCBFCA4
Lde/greenrobot/event,Lde/greenrobot/event,EventBus,3258,Development Aid,https://github.com/greenrobot/EventBus,task_00000_to_00103/000003/000576B85F316857D6D887F739788302EE88E3FD28D80AFFB79AC225056F379F
Lcom/prime31,Lcom/prime31,prime[31],462,Development Aid,https://prime31.com,task_00000_to_00103/000003/000576B85F316857D6D887F739788302EE88E3FD28D80AFFB79AC225056F379F
Lcom/unity3d/ads,Lcom/unity3d/ads,Unity3d Ads,8564,Advertisement,https://unity3d.com/cn/services/ads,task_00000_to_00103/000003/000576B85F316857D6D887F739788302EE88E3FD28D80AFFB79AC225056F379F
Lcom/amazon/insights,Lcom/amazon/insights,Amazon Analytics,1145,Mobile Analytics,https://developer.amazon.com/public/apis/manage/analytics/docs/analytics-for-android-fire-os,task_00000_to_00103/000003/000576B85F316857D6D887F739788302EE88E3FD28D80AFFB79AC225056F379F
Lcom/amazon/ags,Lcom/amazon/ags,Amazon Game Studios,530,Game Engine,https://games.amazon.com/,task_00000_to_00103/000003/000576B85F316857D6D887F739788302EE88E3FD28D80AFFB79AC225056F379F
Lcom/amazon/device/iap,Lcom/amazon/device/iap,Amazon In-App Purchasing,23,Payment,https://developer.amazon.com/public/apis/earn/in-app-purchasing,task_00000_to_00103/000003/000576B85F316857D6D887F739788302EE88E3FD28D80AFFB79AC225056F379F
Lcom/amazon/identity/auth,Lcom/amazon/identity/auth,Amazon Auth SDK,158,Development Aid,https://developer.amazon.com/public/apis/engage/login-with-amazon/docs/use_sdk_android.html,task_00000_to_00103/000003/000576B85F316857D6D887F739788302EE88E3FD28D80AFFB79AC225056F379F
Ldagger,Ldagger,Dagger,2424,Development Aid,http://square.github.io/dagger/,task_00000_to_00103/000003/000576B85F316857D6D887F739788302EE88E3FD28D80AFFB79AC225056F379F
Lorg/json,Lorg/json,Json org,6019,Development Aid,http://www.json.org/,task_00000_to_00103/000003/000576B85F316857D6D887F739788302EE88E3FD28D80AFFB79AC225056F379F
Lcom/helpshift/dex,Lcom/helpshift/dex,Unknown,86,,,task_00000_to_00103/000003/000576B85F316857D6D887F739788302EE88E3FD28D80AFFB79AC225056F379F
Lcom/google/tagmanager,Lcom/google/tagmanager,Google Tag Manager,3071,Mobile Analytics,https://www.google.com/analytics/tag-manager/,task_00000_to_00103/000003/00059503F3921DAC48D5337180A25435CED301536FFCFF44F38A8B68D7CE37BC
Lcom/android/volley,Lcom/android/volley,Volley HTTP library,5837,Development Aid,https://developer.android.com/training/volley/index.html,task_00000_to_00103/000003/00059503F3921DAC48D5337180A25435CED301536FFCFF44F38A8B68D7CE37BC
Luk/co/deanwild,Lcom/example,Unknown,25,,,task_00000_to_00103/000003/00059503F3921DAC48D5337180A25435CED301536FFCFF44F38A8B68D7CE37BC
Lcom/squareup/otto,Lcom/squareup/otto,otto,5442,Development Aid,http://square.github.io/otto/,task_00000_to_00103/000003/0005B4017AE2A30FAF9CAD847101B614B61FF0BC5325BD9F1BEA21CF49D93C33
Lcom/chartboost/sdk,Lcom/chartboost/sdk,ChartBoost,1033,Advertisement,http://www.chartboost.com/,task_00000_to_00103/000003/0005B4017AE2A30FAF9CAD847101B614B61FF0BC5325BD9F1BEA21CF49D93C33
Lcom/soomla,Lcom/soomla,Unknown,86,,,task_00000_to_00103/000003/0005B4017AE2A30FAF9CAD847101B614B61FF0BC5325BD9F1BEA21CF49D93C33
Lorg/acra,Lorg/acra,ACRA (Application Crash Reports for Android),92,Development Aid,https://github.com/ACRA/acra,task_00000_to_00103/000003/00063095A65FE08929B9175AB8BF6456308DC7228FE680721588437B3DF45750
Lcom/appsflyer,Lcom/appsflyer,AppsFlyer,6692,Mobile Analytics,https://www.appsflyer.com/,task_00000_to_00103/000003/00063095A65FE08929B9175AB8BF6456308DC7228FE680721588437B3DF45750
Lcom/sromku/simple/fb/utils,Lcom/sromku/simple/fb/utils,Unknown,82,,,task_00000_to_00103/000003/00063095A65FE08929B9175AB8BF6456308DC7228FE680721588437B3DF45750
Lcom/sromku/simple/fb/entities,Lcom/sromku/simple/fb/entities,Unknown,120,,,task_00000_to_00103/000003/00063095A65FE08929B9175AB8BF6456308DC7228FE680721588437B3DF45750
Lorg/cocos2dx,Lorg/cocos2dx,cocos2DX,48,Game Engine,http://www.cocos2d-x.org/,task_00000_to_00103/000004/0006AA974A8E54756629303189B54BCE5C4728DFB2B20A867CAEFBC499E4976F
Lcom/google/example,Lcom/google/example,Unknown,2397,,,task_00000_to_00103/000004/0006AA974A8E54756629303189B54BCE5C4728DFB2B20A867CAEFBC499E4976F
Lcom/titan,Lcom/titan,Unknown,48,,,task_00000_to_00103/000004/0006AA974A8E54756629303189B54BCE5C4728DFB2B20A867CAEFBC499E4976F
Lcom/baidu/ops/appunion/sdk/a/a/b,Lcom/a/a/b,Unknown,1829,,,task_00000_to_00103/000004/00070891AEA5767D858BE0FF82253E6637E274CD5E7315DD9D8639E8465ED717
Lin,Lin,Unknown,101,,,task_00000_to_00103/000004/00070891AEA5767D858BE0FF82253E6637E274CD5E7315DD9D8639E8465ED717
Lorg/jivesoftware/smack,Lorg/jivesoftware/smack,Smack,507,Payment,https://mvnrepository.com/artifact/jivesoftware/smack,task_00000_to_00103/000004/00070971D4EDE11C3D5B5EE173CD1B8B0C74DACE2CB3C0D65D2641A10B2B34C4
Lorg/jivesoftware/smackx,Lorg/jivesoftware/smackx,Smack Extensions,102,Development Aid,https://mvnrepository.com/artifact/jivesoftware/smackx,task_00000_to_00103/000004/00070971D4EDE11C3D5B5EE173CD1B8B0C74DACE2CB3C0D65D2641A10B2B34C4
Lcom/marshalchen/ultimaterecyclerview/ui,Lcom/marshalchen/ultimaterecyclerview/ui,Unknown,64,,,task_00000_to_00103/000004/00070971D4EDE11C3D5B5EE173CD1B8B0C74DACE2CB3C0D65D2641A10B2B34C4
Lme/iwf/photopicker/fragment,Lme/iwf/photopicker/fragment,Unknown,133,,,task_00000_to_00103/000004/00070971D4EDE11C3D5B5EE173CD1B8B0C74DACE2CB3C0D65D2641A10B2B34C4
Lme/henrytao,Lme/henrytao,Unknown,42,,,task_00000_to_00103/000004/00070971D4EDE11C3D5B5EE173CD1B8B0C74DACE2CB3C0D65D2641A10B2B34C4
Lcom/splunk/mint/network/http,Lcom/splunk/mint/network/http,Unknown,1054,,,task_00000_to_00103/000004/00073A062202729B0C930AD5B34FDEFB84B1BC1E0041005817C55E4F21D1EA34
Lcom/splunk/mint/network/io,Lcom/splunk/mint/network/io,Unknown,1279,,,task_00000_to_00103/000004/00073A062202729B0C930AD5B34FDEFB84B1BC1E0041005817C55E4F21D1EA34
Lcom/samsung,Lcom/samsung,Unknown,318,,,task_00000_to_00103/000004/0007A63E10A8A76CEB75EA4EB62BDD8FC8F54C7FDBBFC9F167135BBC6C679294
Lcom/ironsource,Lcom/ironsource,IronSource,1382,Development Aid,http://www.ironsrc.com,task_00000_to_00103/000004/0007B391AE20B7FACB36A5F6B9D63E64FAD8C04E43AF3E1F865A5C1DD9D225B4
Lcom/twitter/sdk/android/core/internal/oauth,Lcom/twitter/sdk/android/core/internal/oauth,Unknown,158,,,task_00000_to_00103/000004/0007FBFF4E01BB56D9205FB2A100D728D44C68F199EAFB06816B939B73F6092E
Lcom/alibaba/fastjson,Lcom/alibaba/fastjson,Fastjson,858,Development Aid,https://github.com/alibaba/fastjson,task_00000_to_00103/000004/0008132A61CF08E8B29DFD35B9252E9715DDB66D8014E47179A26D371D949223
